"ORF"	"alle"	"site"	"abn"	"t1"	"t2"	"t3"	"t4"	"t5"	"tot"	"pos"	"strand"	"fitted"	"fitted1"	"fitted2"	"sterr"	"sterr1"	"sterr2"	"pval"	"pval1"	"pval2"	"rmse"	"rmse1"	"rmse2"
"2735"	"ylbH"	"ylbH-2"	500411	4	5	8	1	3	12	29	0.415492957746479	"F"	0.00615240500111467	0.00657125133663697	0.00722886655464776	0.0271134581877264	0.0114620688530185	0.00583783684999043	0.835074435835123	0.606593894868745	0.30367891590261	269.282377217358	752.993651927428	18435.2469800574
"2737"	"ybbD"	"ybbD-3"	501015	1	1	1	1	1	0	4	0.8	"F"	-0.000753676333824722	-0.00195741949897806	-0.00285246634730866	0.0148999316792366	0.0133601057933785	0.0114357492713637	0.964255602163497	0.89695170535641	0.826304454135797	14.5537120876297	33.1239013251489	78.8739219887384
"2739"	"IR389"	"IR389"	501087	1	0	0	4	0	0	4	0.612903225806452	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2741"	"IR390"	"IR390-2"	501477	2	5	4	1	0	0	12	0.552469135802469	"F"	-0.110693248584654	-0.113167115094038	-0.116636604537242	0.00318363811268004	0.00437703775782535	0.00435557561612969	0.0183047153592211	0.0246106876746775	0.023762331954933	23.4000000000001	11.0260137333386	56.3821298428412
"2743"	"IR390"	"IR390-3"	501546	1	3	0	0	0	0	3	0.765432098765432	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2745"	"ylbG"	"ylbG-1"	501879	1	4	0	2	1	1	8	0.183288409703504	"C"	-0.0349541876134527	-0.041234561056563	-0.0450683925292117	0.00880019538730576	0.00821059437871698	0.00802037767689043	0.0579317253111142	0.0374361955949527	0.0302405939410602	130.069985935311	1239.13127373004	343717.105963691
"2747"	"ylbG"	"ylbG-2"	501947	3	8	3	0	1	4	16	0.366576819407008	"C"	-0.0181656881904444	-0.0251871994242457	-0.0258385157717172	0.0232832861200508	0.0191809260531804	0.0150428453801978	0.516947729653708	0.319565731709281	0.227996728271301	9.41037717366602	106.862584161242	2277.18914386026
"2749"	"IR392"	"IR392-1"	502191	1	2	8	2	7	11	30	0.0701754385964912	"F"	0.0200113067196834	0.0157429746157753	0.0112116042386224	0.0176269949265272	0.0111738074780531	0.00696530899310069	0.338760438720331	0.253621200297031	0.205854159056303	84.9831031237029	6.84156431101153	67.3270744955401
"2751"	"IR392"	"IR392-3"	502273	4	45	78	66	49	63	301	0.789473684210526	"F"	-0.00303516555117719	-0.00304502172860994	-0.00302404643161883	0.00230622487003154	0.00224707795060593	0.00218411609930366	0.279675296404551	0.268391733544112	0.260195047446351	12.0275532617278	14.2485950971297	26.2289048502076
"2753"	"ybbB"	"ybbB-1"	502303	13	21	22	24	21	34	122	0.00457038391224863	"C"	0.00368934015442367	0.00238248871159302	0.00125130563521395	0.00633558500186396	0.005801681859933	0.00512512393781773	0.601227036023443	0.708894964781924	0.822858854402577	66.8163660210633	234.179331173462	1932.08466316519
"2755"	"ybbB"	"ybbB-2"	502792	8	4	13	22	9	20	68	0.451553930530165	"C"	0.0151563797342237	0.0113182652898957	0.00772891782533336	0.00831096423344418	0.00808920517299822	0.00744526517468326	0.165714057769681	0.256227575518721	0.375546793940776	16.8275476555151	1215.77895124892	19.4461881499021
"2757"	"ybbB"	"ybbB-3"	503033	6	11	20	3	6	11	51	0.671846435100548	"C"	-0.0106910801047772	-0.013649382455701	-0.0132753667059201	0.0203971247352912	0.0109153760777569	0.00622055531308215	0.636436882512273	0.29977919418923	0.122533286086563	12956.3984814994	73.8446665991191	190.406196899493
"2759"	"IR393"	"IR393"	503394	1	0	0	2	2	5	9	0.0149253731343284	"F"	0.0294086401458688	0.0285631740591971	0.0277846203954811	0.00315869055851344	0.00295550566525093	0.00275069962606214	0.0681162154232323	0.0656391065534442	0.0628211599280245	16.3461538461538	23.957734965313	32.8564216087287
"2761"	"ybbS"	"ybbS-1"	503544	4	10	19	55	9	13	106	0.0896328293736501	"C"	-0.00813063323007855	-0.00705853272696974	-0.00175879912361027	0.0143494408090651	0.022084254554589	0.0288641145280347	0.610596134380757	0.770222311830523	0.955244191182747	9.73109435291094	21.1745623146157	76.0864319708875
"2763"	"ybbS"	"ybbS-2"	503916	8	29	34	20	16	33	132	0.491360691144708	"C"	-0.0059614544819354	-0.00753418975753107	-0.00836923690437352	0.00936969038497372	0.0080521210759727	0.00687640266068882	0.5698354935279	0.418463392835683	0.310577676802676	26453.0060503764	91.9319029449863	83.0469506892103
"2765"	"ybbS"	"ybbS-3"	504080	9	16	49	20	24	21	130	0.668466522678186	"C"	-0.00700441632582975	-0.00801220186940164	-0.00854692741650985	0.00959086566289509	0.00994564548920851	0.00980395152966916	0.518057750552927	0.479410082203866	0.447482858811326	2.46748397785621	7.96438129978066	33.1504956415205
"2767"	"IR394"	"IR394-1"	504449	2	3	2	1	5	6	17	0.267543859649123	"F"	0.0159897932910215	0.0102869016705957	0.00610152269067067	0.0221198928838977	0.0134966527500685	0.00845176929285743	0.522019022354334	0.501396921112357	0.522524066908656	16.2636996682855	18.1711412993244	514.49417714866
"2769"	"allA"	"allA-1"	504630	3	8	4	2	5	11	30	0.0269709543568465	"F"	0.00690260786498631	-0.0008556029249406	-0.00404450864275178	0.0217513797832382	0.0135143944373544	0.00786177207751319	0.771788583185097	0.953501534441605	0.642435905041838	155.848162234224	294.047426870993	3543.67190078248
"2771"	"allA"	"allA-3"	504942	6	3	11	24	13	14	65	0.674273858921162	"F"	0.0162227682822761	0.00869610387260528	0.00114742430648208	0.0128112285682846	0.0133824163008966	0.0124556416947196	0.294797203662182	0.562132268213378	0.932408865929896	314.136485451203	39.9422335887118	44.2545949019914
"2773"	"allR"	"allR-1"	505178	5	19	15	20	4	5	63	0.00122699386503067	"F"	-0.0333498258050161	-0.0350966389641618	-0.0344101464366354	0.00886400272615787	0.0104855145879249	0.0120051650418623	0.0328362911432215	0.0441520439426023	0.0642456825169638	4.11654284939842	21.3092835528333	43092.3159051169
"2775"	"allR"	"allR-2"	505564	3	11	7	1	3	3	25	0.474846625766871	"F"	-0.0257671269903775	-0.0368845536689024	-0.0415036453262418	0.0258608647169553	0.0155564755662362	0.0144174579395757	0.392503735927138	0.0984140694801912	0.0635960987809192	4046.19905532195	3071.0655856567	10024.6902363629
"2777"	"allR"	"allR-3"	505814	2	1	5	0	0	0	7	0.78159509202454	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2779"	"gcl"	"gcl-1"	506100	21	46	55	47	34	63	245	0.0101066816395284	"F"	-0.00188496619582662	-0.00280999413575337	-0.00357422714486966	0.00595275881987109	0.00564998764932422	0.00525136221415633	0.772261347584055	0.653112198538627	0.544930746850942	77.1529837627449	69.049478844709	72.2608489109971
"2781"	"gcl"	"gcl-2"	506712	15	44	92	60	54	49	299	0.353733857383492	"F"	-0.00771955758072341	-0.00700510501940675	-0.00598599632073937	0.00528894265759938	0.00556504513913215	0.00567788901341319	0.240516999705742	0.297155903109039	0.369167141445717	7.44089012358041	5.54266803478849	8.91885930899287
"2783"	"gcl"	"gcl-3"	507343	9	28	42	19	26	35	150	0.708029197080292	"F"	-0.00347662435474477	-0.00461055077856238	-0.0050470755950164	0.0102762141020715	0.007425411328129	0.00524808415971645	0.757417088798108	0.578636374322546	0.407144865186658	15.0007325580889	4115.83774764903	25.9394926055291
"2785"	"hyi"	"hyi-2"	508268	5	3	31	15	14	17	80	0.505154639175258	"F"	0.0115212614887338	-0.00314211147625969	-0.0100836607081284	0.0167209729409687	0.0138373769315766	0.00915067327627015	0.540311534510596	0.834960127937115	0.350952946195394	1822.33305739228	146.199420457395	495.477222497551
"2787"	"hyi"	"hyi-3"	508415	3	5	8	2	1	0	16	0.694587628865979	"F"	-0.0589257009381882	-0.0591193431717183	-0.0492659134036051	0.0138782644397115	0.0146501520222341	0.0187680596029959	0.0512439324626145	0.0562744834344521	0.119635179936853	77.5459752753754	3.38795389681966	69.2199802808176
"2789"	"glxR"	"glxR-2"	509218	4	21	17	4	9	7	58	0.530751708428246	"F"	-0.0229439769200676	-0.0293007858186371	-0.0312689254415767	0.0192094237320944	0.0133847294278263	0.0112805697074948	0.318142950027094	0.11635016425781	0.0694566327947124	2280.33152964511	42.8499969063051	946.803962112661
"2791"	"glxR"	"glxR-3"	509372	11	44	87	37	43	40	251	0.706150341685649	"F"	-0.0112650567639282	-0.0116169186452824	-0.0109587180392028	0.00847996977307031	0.00746351250842593	0.00653162757282869	0.276049653281504	0.217452365123167	0.19198040010542	1435.81711629759	9.3167211138347	4.16298839345777
"2793"	"ybbW"	"ybbW-1"	509978	9	5	37	20	10	36	108	0.123108665749656	"F"	0.0138467054417077	0.00693214919200293	0.00290724713789867	0.0144297123479319	0.0125284658704981	0.00910630538176312	0.40804851957304	0.618613102200821	0.770471092638308	1877.40534800106	85.3219041315045	328.144608979892
"2795"	"ybbW"	"ybbW-2"	510286	16	84	91	108	60	58	401	0.334938101788171	"F"	-0.0130649441273369	-0.0135649390272352	-0.0141462244071692	0.00450737602120047	0.00483940938986577	0.00506968177631598	0.062574973996301	0.0676833880575005	0.0683985211347406	63.1531787508023	282.660332309271	4379.01636598296
"2797"	"ybbW"	"ybbW-3"	511227	1	1	1	1	0	0	3	0.982118294360385	"F"	-0.0265763722731236	-0.0301454849798574	-0.0327130765609908	0.0206878908569195	0.0201066205534113	0.0194034764937962	0.421092459409541	0.374474864871894	0.340821442049054	23.4000000000001	29.6990404187263	36.7041771509734
"2799"	"allB"	"allB-1"	511682	5	4	17	15	12	15	63	0.27112417340191	"F"	0.0102110016664415	0.00611418079761033	0.00313983711951954	0.00867183996605016	0.00774888781125065	0.00641595059243367	0.323909128537699	0.487698106136703	0.658121656979603	217.710993133785	1659.51829389103	47.8577629109049
"2801"	"allB"	"allB-2"	511943	11	33	90	51	48	69	291	0.462894930198384	"F"	0.001347654715763	0.000237720966397938	-0.00091581360551219	0.0062831764450555	0.00604860480349763	0.00568802706510605	0.843920034355906	0.971118965870863	0.882319299292606	26.6348491199675	140.40648570269	562.82513213716
"2803"	"allB"	"allB-3"	512488	8	11	12	25	11	20	79	0.863335782512858	"F"	0.00427911078885161	0.0028582110898809	0.00169136585684166	0.00669164121568282	0.00618916099533569	0.00564153413999696	0.567998797905633	0.675646359919204	0.783897712188485	1926.98943566008	117.788321676803	48.1954275170268
"2805"	"IR401"	"IR401"	512730	1	3	2	0	0	0	5	1	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2807"	"ybbY"	"ybbY-1"	512732	18	58	81	71	57	69	336	0.000768639508070715	"F"	-0.00421225450335579	-0.0045385047905033	-0.00479779964317271	0.00377881974280499	0.0037477154024297	0.00368281500325174	0.346237677715311	0.312590469450162	0.283640619270967	191.354700283689	88.0743283472325	69.161209338942
"2809"	"ybbY"	"ybbY-2"	513191	7	15	8	12	6	15	56	0.353574173712529	"F"	-0.00332327624599753	-0.00897241557796953	-0.0116982272183039	0.0126844919576873	0.0114348727426204	0.00919461133422303	0.810284512830755	0.489913537571538	0.292930648481085	162.32781671193	114.281538224416	258.631536070113
"2811"	"ybbY"	"ybbY-3"	513796	7	9	8	18	11	10	56	0.818601076095311	"F"	-0.000841609562996091	-0.00188303158843441	-0.00203670361468182	0.00949270465686534	0.00885291477170769	0.00782458415388779	0.934940202459785	0.845192705642779	0.811479096610655	16.4671391439075	13.7392346391763	1262.12209923691
"2813"	"glxK"	"glxK-1"	514159	5	11	15	8	9	9	52	0.091703056768559	"F"	-0.0106042627379216	-0.0115948678147041	-0.0117777239005245	0.00811914019456794	0.0069884004274524	0.00598512019074487	0.282644337264289	0.195665703881124	0.143749855120415	338.239042067867	515.886388489944	100.862671405279
"2815"	"glxK"	"glxK-2"	514440	6	16	27	40	25	44	152	0.337117903930131	"F"	0.00987695733630629	0.00946065783620037	0.00899957515882778	0.00223982599960802	0.00215368284100404	0.00207548005993323	0.0216353651149321	0.0218590081036367	0.0226299105564582	364.931134980845	902.668843637968	2032.07505720849
"2817"	"glxK"	"glxK-3"	514834	8	19	49	46	22	25	161	0.681222707423581	"F"	-0.00793471279388645	-0.00805591469648833	-0.00810087775826963	0.00499784671065558	0.00547252938028173	0.0059002651080105	0.210571858450382	0.237397502116763	0.263388659298947	345.637652744662	133127.861690467	191.644629927639
"2819"	"IR403"	"IR403-1"	515256	4	2	16	10	13	13	54	0.247787610619469	"F"	0.0180077881562268	0.00753135813021221	0.00255174895609334	0.0152686852274097	0.0130758639243745	0.010199291493667	0.323255166555217	0.605001151305286	0.818596014114109	608.836269728468	21.0578885013745	31.2972200688842
"2821"	"ylbA"	"ylbA-1"	515527	4	8	3	0	3	4	18	0.127388535031847	"C"	-0.0121160189375025	-0.0224199502020367	-0.0262497261593248	0.0174429484888889	0.0152557415333171	0.012037559945484	0.559143660066571	0.279443692401903	0.160992473792553	20361.589588037	525.63943020603	796.161318071348
"2823"	"ylbA"	"ylbA-2"	515806	8	11	11	3	0	0	34	0.482802547770701	"C"	-0.0964197921086623	-0.0940676270402476	-0.0904669584832624	0.00350657948898388	0.00480200129186744	0.00504487538781398	0.0231422862538669	0.0324702314266574	0.035464268355271	23.4000000000001	8.43940714908457	25.9337251893664
"2825"	"ylbA"	"ylbA-3"	516028	12	41	116	102	74	115	448	0.765605095541401	"C"	0.00652810680328784	0.00536576780940179	0.00430697720542223	0.0041960476298056	0.00398239964045481	0.00367674452436917	0.217614344486967	0.270588370769699	0.326006218568268	302.366864473776	66.9351157756077	61.7498979070405
"2827"	"IR404"	"IR404"	516217	1	0	5	1	1	0	7	0.444444444444444	"F"	-0.0435535009951159	-0.0505832958434046	-0.0497314074424615	0.0463362992397502	0.0321238891870578	0.0237978490875577	0.519702110238827	0.36020410580105	0.284137774104604	10	118.505928853755	1134.77408421644
"2829"	"allC"	"allC-1"	516291	5	5	8	4	8	15	40	0.0550607287449393	"C"	0.0136097268160683	0.0135598056950101	0.0128206701226	0.012139586894579	0.00759950747569075	0.00475682626654049	0.343892468418194	0.172371748705611	0.0740857626345201	18.3629656121242	31213.2418573578	16.1743329545901
"2831"	"allC"	"allC-2"	516660	14	19	44	46	34	49	192	0.353846153846154	"C"	0.00686239868708306	0.00636384930806659	0.00587611115194203	0.00279806503262149	0.00274329318709078	0.00269400712115603	0.0914714475416362	0.103104472568133	0.117219369107442	1549.26566831472	750629.977258423	1735.27165516793
"2833"	"allC"	"allC-3"	517110	4	7	8	1	3	6	25	0.718218623481781	"C"	-0.00967535263061805	-0.01413577299229	-0.0146423809264103	0.0258097648702728	0.0116729367554367	0.0068992612686658	0.732688161518628	0.312596725144825	0.12391056162633	1229.73279528982	75.3000101560919	2019.99421902278
"2835"	"IR405"	"IR405"	517460	1	2	0	4	0	0	8	0.05	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2837"	"allD"	"allD-1"	517660	4	13	11	18	4	9	55	0.171591992373689	"C"	-0.0158849736372783	-0.0171499310294852	-0.0173654440264668	0.0104251193126774	0.00965888670899163	0.00888622118195605	0.224966543076483	0.173891715992157	0.145674883721687	13.6359039351983	7.0184354851076	21.9489573914548
"2839"	"allD"	"allD-2"	517939	18	39	80	67	43	64	293	0.437559580552908	"C"	-0.00200050233647843	-0.00216197351366563	-0.00232540621858642	0.00194349855365821	0.00200978672334961	0.00207368878662477	0.379051128094892	0.360860794463047	0.343789033105501	809.293655289581	462.435799561074	326.526159732182
"2841"	"allD"	"allD-3"	518278	10	7	22	21	11	26	87	0.760724499523356	"C"	0.00924260026526162	0.00820178077669523	0.00735575063256822	0.00578586907823178	0.0052869171608027	0.0046727913412055	0.208452647523677	0.218616675712452	0.213516527722106	43.1312244016383	127.113558629412	13709.9212841024
"2843"	"fdrA"	"fdrA-1"	519013	6	10	29	39	16	44	138	0.100179964007199	"F"	0.0125167368055936	0.011588015666318	0.0105658502200117	0.00676302399526188	0.00614742607681356	0.00539427481031665	0.161302769838912	0.155919633163936	0.145033884203113	3.62465980241879	3.10887478114938	19.6296639153049
"2845"	"fdrA"	"fdrA-2"	519646	9	21	55	204	30	45	355	0.479904019196161	"F"	-0.000676527361521393	-0.00564153291058083	-0.0104070259847865	0.0179746360583987	0.0281299068796077	0.0349244217391483	0.972340898306846	0.853874581753826	0.785158612177423	47.4813639325624	32.8095210388739	143.942747862772
"2847"	"fdrA"	"fdrA-3"	520046	6	3	13	7	6	19	48	0.719856028794241	"F"	0.0171710837740216	0.0157024521902078	0.0138461056700636	0.00999189768662216	0.00890705190985562	0.00741890496477486	0.184199874161716	0.176116359373634	0.158830356630204	13.1945637745017	40.5099204951775	179.726181545603
"2849"	"IR407"	"IR407"	520514	1	1	2	0	1	1	5	0	"F"	-0.0106275169895062	-0.00999660820746889	-0.00928142939417096	0.00332331023754475	0.00356112852681017	0.00381662143729671	0.0854404022381337	0.106930980568408	0.135546964165657	11.7767002193494	4.77456362431161	3.19144249960113
"2851"	"ylbE"	"ylbE-1"	520528	8	9	27	23	16	18	93	0.0039714058776807	"F"	0.000202973348508211	-0.000866196539804154	-0.00187390217323212	0.00583089006685146	0.005888550031692	0.00574675908742394	0.974417867946414	0.892383768085679	0.765786069796188	407.68675146573	100467.184004687	169.097657834524
"2853"	"ylbE"	"ylbE-2"	521062	5	8	6	64	8	9	95	0.428117553613979	"F"	-0.00234197220315336	-0.00890319301531878	-0.00809201154899803	0.0237689492285557	0.0365019511558064	0.0432539933759627	0.92772534770198	0.82302935149993	0.863534103098832	193.162972282083	39.1239893207144	1182.33958825745
"2855"	"ylbE"	"ylbE-3"	521649	1	0	5	2	3	4	14	0.894360603653693	"F"	0.0025207581943943	-0.000937919027902653	-0.00261785539477684	0.0156547082092389	0.0115535476757321	0.00796606542939118	0.88687093822984	0.942691289023282	0.773657036404019	24.1554874456971	99.144114617153	9590.0947077182
"2857"	"ylbF"	"ylbF-1"	521799	1	1	1	1	0	0	3	0.00736196319018405	"F"	-0.0265763722731236	-0.0301454849798574	-0.0327130765609908	0.0206878908569195	0.0201066205534113	0.0194034764937962	0.421092459409541	0.374474864871894	0.340821442049054	23.4000000000001	29.6990404187263	36.7041771509734
"2859"	"ylbF"	"ylbF-2"	522072	5	5	2	4	9	7	27	0.342331288343558	"F"	0.0136452187067406	0.00659208714323095	0.00441345605348712	0.0190775315446139	0.0159322780277125	0.0128236097942795	0.526093880686768	0.706852648641091	0.753432903457711	19.3384883162666	12.0839838128819	196.294464645441
"2861"	"ylbF"	"ylbF-3"	522415	13	21	50	63	44	60	238	0.76319018404908	"F"	0.00894935857028282	0.00795740396020467	0.00693254659608217	0.0041216929990337	0.004114406736809	0.0040925233107433	0.118313450317412	0.148577467728062	0.188847658455401	79.0870128718213	636.997041029557	617.260205915972
"2863"	"ybcF"	"ybcF-1"	522608	4	3	13	0	9	6	31	0.00335946248600224	"F"	-0.0002232374236719	-0.0012871987651551	-0.00106322789881909	0.0143917958880688	0.0149234354151313	0.0134016216076028	0.989032417972436	0.93912267610103	0.943989208807983	9.47879989525591	2.99152484168142	6.37304449052423
"2865"	"ybcF"	"ybcF-2"	522907	5	3	17	42	18	19	99	0.338185890257559	"F"	0.018622319814777	0.00434971833155672	-0.00642660406226564	0.0177923173769022	0.0176372650914774	0.0155585446379421	0.372159116769353	0.821114167619644	0.707311446143407	77.6562467416289	343.118539654057	625.806614097285
"2867"	"ybcF"	"ybcF-3"	523354	1	1	0	2	0	0	3	0.838745800671893	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2869"	"IR409"	"IR409-2"	523572	1	11	18	13	18	21	81	0.540740740740741	"F"	0.00537820439746551	0.00558633607144587	0.00556206751091071	0.00740128694186437	0.0067781471131587	0.00638285911658586	0.520002117187996	0.470258916624362	0.447659325524699	418.134299570832	84.8880322245039	74.5181069916559
"2871"	"purK"	"purK-1"	523871	1	5	0	0	0	0	6	0.221180880974695	"C"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2873"	"purK"	"purK-2"	524159	1	3	0	0	0	0	3	0.491096532333646	"C"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2875"	"purK"	"purK-3"	524657	6	898	173	234	112	187	1604	0.957825679475164	"C"	-0.0259361881322689	-0.0485102040406433	-0.0541223557723304	0.0210568697614421	0.0206126357373355	0.0189546709825143	0.305797461235109	0.0999948015142479	0.064823318162699	85.6561826560382	728.669990309274	7462.83974675024
"2877"	"purE"	"purE-2"	525010	2	9	0	0	0	0	9	0.611001964636542	"C"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2879"	"ESCRE0508"	"ppiB-3"	526533	1	0	2	0	2	0	4	0.421686746987952	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2881"	"ESCRE0508"	"ESCRE0508-2"	526533	1	0	2	0	2	0	4	0.421686746987952	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2883"	"ESCRE0508"	"ESCRE0508-3"	526630	4	15	30	52	12	26	135	0.713855421686747	"F"	-0.00375984355325299	-0.00336096886217822	-0.00275409756641309	0.00931918845620572	0.0106894530106377	0.0120810422411848	0.713650156831718	0.773800492134369	0.834324817353953	195.517868083149	21.7732596672298	25.4597158355579
"2885"	"cysS"	"cysS-3"	528102	2	4	10	6	11	11	42	0.9985559566787	"F"	0.0104816847037309	0.0104936342985762	0.00952055982567787	0.00980734628165557	0.00997562595705759	0.0104190701626455	0.363536510858237	0.370082893577363	0.428219093440865	25.2599316955277	36.2920290903084	1198.52731018829
"2887"	"ybcI"	"ybcI-1"	528175	4	4	7	4	2	9	26	0.0671785028790787	"C"	0.00086452074118197	0.00427974933235345	0.00558683170522548	0.0123954365345272	0.00931127400673567	0.00647605853706127	0.948785368436777	0.677042962715842	0.451756416489662	47.6683580346686	175.371752202343	922.314423577596
"2889"	"ybcI"	"ybcI-2"	528429	4	23	77	72	40	51	263	0.554702495201535	"C"	0.000550191460403553	-0.0015220966492619	-0.00340247857719288	0.00675243462921682	0.00660931828770109	0.00611955642297674	0.940191485592123	0.832672551397085	0.616987036294266	161.768851613224	215.013908530097	557.95047185717
"2891"	"IR413"	"IR413-1"	528690	2	1	3	4	3	1	12	0.264150943396226	"F"	-0.00904160626900365	0.00272590231746309	0.0127718932048703	0.0158235117045243	0.0170244953762354	0.0132192767700609	0.607729643443144	0.882962997675455	0.405234402426441	3936.18715187677	408.973335255431	1373.38630740131
"2893"	"folD"	"folD-1"	528984	2	6	7	17	1	12	43	0.00115473441108545	"C"	-0.00550331185194872	0.0029038865724404	0.00264467884194017	0.0249070414871716	0.0131933251689832	0.00856566230371594	0.8393122605754	0.839918284948401	0.777708270604118	201.991600421771	70494.2390905887	2213.7231345523
"2895"	"folD"	"folD-2"	529434	1	0	0	1	0	0	4	0.520785219399538	"C"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2897"	"folD"	"folD-3"	529722	1	0	0	0	1	2	3	0.853348729792148	"C"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2899"	"IR415"	"IR415-2"	530132	1	1	0	3	0	0	4	0.601279317697228	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2901"	"IR415"	"IR415-3"	530278	4	10	23	14	7	18	72	0.912579957356077	"F"	-0.00380655021599644	-0.00342060311913887	-0.00318970578249391	0.00751173460714244	0.00681850658469169	0.00610644233097076	0.647230593159318	0.650405881095369	0.63754523467523	85751.4134565202	185.282796952421	80.3761326596471
"2903"	"sfmA"	"sfmA-2"	530522	1	0	3	0	2	0	5	0.372693726937269	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2905"	"sfmA"	"sfmA-3"	530697	2	6	3	4	1	3	17	0.695571955719557	"F"	-0.0192566987007564	-0.0258993713970765	-0.0294000609982905	0.0151207850456637	0.0139447827803811	0.0127433923879081	0.292548386897865	0.160261841044552	0.104309187046452	14731.2385290807	228.501096709135	879.805852908429
"2907"	"IR416"	"IR416-1"	530899	3	1	5	7	6	6	25	0.165137614678899	"F"	0.0198240330095367	0.0122779109791474	0.00750005115355225	0.0128216635867073	0.0116963448365489	0.0106450188026966	0.219796964662742	0.370949072819645	0.531854812249414	41.8344697122598	279635.274647838	46491.4118055634
"2909"	"sfmC"	"sfmC-2"	531357	3	4	7	0	4	0	15	0.397398843930636	"F"	-0.00376666338895295	-0.00376057658264157	-0.00375395901172788	0.000327177363044162	0.000338668508560826	0.000350928416485302	0.0551591899828285	0.0571782040586462	0.0593401731900587	60.2941176470594	54.1867755980515	48.6560632432654
"2911"	"sfmC"	"sfmC-3"	531571	5	12	24	9	10	20	75	0.706647398843931	"F"	-0.00194325120489221	-0.00266819665739116	-0.00279300047236276	0.010997199361114	0.00802690634011686	0.00583385151983404	0.870996789027876	0.761453955125703	0.664839712025168	307.893598079313	69.7954451833773	1712.06122068424
"2913"	"IR417"	"IR417"	531802	1	0	1	1	0	0	3	0.931034482758621	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2915"	"sfmD"	"sfmD-1"	531843	9	14	15	4	10	21	64	0.0145649674204676	"F"	0.00226789262365653	-0.000440208594946254	-0.00154452875582135	0.0200439185537441	0.010704223185138	0.00639033657249578	0.917061380170237	0.969780332360472	0.824593683673579	232.152640043051	93.8644052135515	533.22045927758
"2917"	"sfmD"	"sfmD-2"	532722	16	36	44	34	27	35	176	0.351475661172863	"F"	-0.00763588415343389	-0.00897495591883239	-0.0100892311391718	0.00529020196136206	0.00516028341304359	0.0049963288334942	0.244617635538632	0.180374923460019	0.136744796279341	35.1554670842591	74.1422858034701	146.354423622886
"2919"	"sfmD"	"sfmD-3"	533547	43	118	178	101	140	175	712	0.667688769643542	"F"	0.000440087776592887	-1.84292594092227e-05	-0.000245292334919124	0.00883060217734665	0.00693390905078517	0.00541448013906701	0.963385012610968	0.998046206988686	0.966712689518275	54.5477060819239	111.644608444037	8.85693018238661
"2921"	"sfmH"	"sfmH-2"	534898	6	5	4	24	4	5	42	0.452405322415558	"F"	-0.00544504290926429	-0.00783280162808841	-0.00347666687012351	0.0181864459871352	0.0253120184550941	0.0302386401804791	0.78417828518331	0.777227506042262	0.915729083806227	592.429283455436	27.2030928707424	250.174504387609
"2923"	"sfmH"	"sfmH-3"	535295	1	0	0	4	1	3	8	0.858751279426817	"F"	-0.00325108668320199	-0.00562511057094196	-0.0065243843412368	0.0278750351426781	0.0210689599016518	0.0151224071677757	0.926084492595326	0.833905773153038	0.740697630364877	16.3461538461538	62.449856138992	258.802555078925
"2925"	"sfmF"	"sfmF-1"	535454	14	68	60	15	38	48	229	0.0194174757281553	"F"	-0.00975364138151642	-0.0152040747379384	-0.0172445870430278	0.0201012004704887	0.0119111330762032	0.00820260332942149	0.660743162673996	0.291641135710669	0.12628471130881	1334.64575944978	449.084443999716	10900.4411458197
"2927"	"sfmF"	"sfmF-2"	535618	1	2	0	0	0	0	4	0.337864077669903	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2929"	"sfmF"	"sfmF-3"	535844	1	1	2	0	3	0	6	0.776699029126214	"F"	0.0302315081446081	0.0304883962010849	0.0306448475211402	0.00234782004492986	0.00186629024912029	0.00162110220685528	0.0493417185069601	0.0389209263686561	0.0336456125432678	60.2941176470593	137.377473970548	306.980103259589
"2931"	"fimZ"	"fimZ-1"	536121	3	5	7	1	3	8	24	0.251582278481013	"C"	0.000509319517115081	-0.00130245213361129	-0.00109480520574823	0.0249346430209635	0.0109371990835557	0.00570055334896591	0.984986000695652	0.912734982842514	0.859965762563742	116766.51519327	13105.5388020498	3837.79613858044
