"ORF"	"alle"	"site"	"abn"	"t1"	"t2"	"t3"	"t4"	"t5"	"tot"	"pos"	"strand"	"fitted"	"fitted1"	"fitted2"	"sterr"	"sterr1"	"sterr2"	"pval"	"pval1"	"pval2"	"rmse"	"rmse1"	"rmse2"
"4465"	"ybfE"	"ybfE-1"	693719	7	19	30	20	21	21	111	0.0648464163822526	"C"	-0.00528185629317427	-0.00289704198790271	-0.000228956170927786	0.017669277984096	0.0188859547526498	0.0186643117838869	0.784505679446792	0.887822838993252	0.990982724441215	8.25894867418235	8.74697084230251	20.6936579774684
"4467"	"ybfE"	"ybfE-2"	693843	8	40	53	77	27	85	282	0.488054607508532	"C"	0.00961305647680384	0.0104312461918764	0.0106443624812887	0.0116073139078938	0.011042381895789	0.0102336940032791	0.468297268793496	0.414525870210086	0.374739631669174	8.23836595210887	6.37226941736594	6.55906530204368
"4469"	"ybfE"	"ybfE-3"	693961	2	3	24	9	8	10	54	0.890784982935154	"C"	0.0167812544205185	-0.0298852859549898	-0.0533294841365323	0.0405308819043374	0.0409957982450653	0.0277397566866592	0.706668765795804	0.518766903286388	0.150269276765963	309.444797871181	419.710679403376	146420.276852106
"4471"	"IR551"	"IR551-2"	694055	4	44	36	38	33	71	222	0.442028985507246	"F"	0.0101681640980114	0.010478143921467	0.0104521098853155	0.0107692971926071	0.00937062857351774	0.00811325669481642	0.414733167444821	0.344957591469311	0.288016981276589	39.3649537255765	99.9442652033197	379.130265691926
"4473"	"ybfF"	"ybfF-1"	694148	12	28	39	18	9	34	128	0.0196335078534031	"C"	-0.0191520694158636	-0.0173302280038042	-0.0150683667111494	0.0227811952632819	0.0203764517678009	0.0179938105683689	0.462240977581618	0.457540182349612	0.46382120900054	412.736102065867	18.6653291724802	22.9542716622304
"4475"	"ybfF"	"ybfF-2"	694454	10	29	32	62	26	32	181	0.420157068062827	"C"	-0.00308811814608216	-0.000656258955116646	0.00175812582064969	0.0151648796048333	0.0173536139609725	0.0193451357050092	0.851668485814517	0.972209470666097	0.933314444089829	114.776052579182	54.0321152735417	312.693892500133
"4479"	"IR552"	"IR552-1"	694933	4	21	22	34	11	17	105	0.191256830601093	"F"	-0.0197201179543153	-0.0166320435580085	-0.011894678594017	0.0117105885029854	0.0138253402745555	0.0157502707779524	0.190778782313696	0.31525308440646	0.505007347457859	4991.8730723134	706.003102994111	130.628224878742
"4481"	"IR552"	"IR552-2"	694970	2	2	8	3	0	6	19	0.39344262295082	"F"	0.0144495679115923	-0.00479586454841583	-0.0201752819463527	0.0379001865946809	0.0399501671178575	0.0321546603983539	0.739706076995105	0.915418719225434	0.594452264714504	1616445.12636106	73.2165088609363	1621.05822513129
"4483"	"IR552"	"IR552-3"	695028	6	6	12	9	2	1	30	0.710382513661202	"F"	-0.0838321775492451	-0.0496465376924805	-0.0253822785851662	0.0338488189636884	0.041128580720066	0.0436535745013389	0.0895339733553228	0.313886614375389	0.601744905156289	70.1550202159156	27.6768919824932	369.326644030823
"4485"	"seqA"	"seqA-1"	695118	4	9	10	1	2	1	23	0.0660550458715596	"F"	-0.093293680650258	-0.0754855299514874	-0.0382219629782483	0.0426914284320144	0.0346876442999075	0.0308426966939541	0.11676708054063	0.117773743281658	0.303364682992738	39.396906625133	30.8184137462679	919.411819317242
"4487"	"seqA"	"seqA-2"	695374	2	4	4	1	0	0	9	0.535779816513761	"F"	-0.120365908810771	-0.0725824575743341	-0.0244791272897085	0.0694932898531525	0.0798773527270104	0.0577007411676371	0.333333333333334	0.53043776093121	0.744569579776721	10	8.86050000000002	139.676501250002
"4493"	"IR554"	"IR554-1"	697301	3	2	14	0	4	6	26	0.0330188679245283	"F"	0.0112893879393556	-0.030546806591873	-0.0524427793123077	0.046027231947652	0.0457513516391079	0.0302846172682509	0.829114577393116	0.573073708813775	0.225472551702268	3239.27363096282	339.672187747247	15156.2182078904
"4495"	"ybfP"	"ybfP-1"	697535	11	19	34	34	19	55	161	0.0566801619433198	"F"	0.0203113360478051	0.0186639070711558	0.0170306494165859	0.010769724618787	0.0108197538944791	0.0104403994959482	0.155773818809257	0.182994057947835	0.201340724283125	101.285604618015	45.5938760467519	49.3257892210201
"4497"	"ybfP"	"ybfP-2"	697683	16	65	42	31	17	35	190	0.356275303643725	"F"	-0.0351745361990313	-0.0391249459662096	-0.0417901826882716	0.0116073445828678	0.0102534148132696	0.0093626047933074	0.0562945526180913	0.0316633327165157	0.0209432567719714	847.008605360125	79.2814170664199	234.134400411909
"4505"	"ybfG"	"ybfG-3"	698353	2	9	4	3	2	7	25	0.758536585365854	"C"	-0.0209243985248451	-0.0252958506544027	-0.0260427832795194	0.0257487980302224	0.0212826431379498	0.0168845642992155	0.475924461546462	0.320122795796611	0.220648937866929	41.3357783784763	68.4230670310639	350.190857511138
"4513"	"potE"	"potE-1"	699077	22	65	65	86	32	77	325	0.0272934040940106	"C"	-0.00849244710462711	-0.00772117406261779	-0.00693017327472666	0.00717650921702542	0.00680337789406333	0.00645826235808403	0.321894469372767	0.338890588196696	0.361877417332856	100.866898254721	171.652831025543	573.231766556315
"4515"	"potE"	"potE-2"	699494	24	101	79	136	67	105	488	0.3434420015163	"C"	-0.00423679363079904	-0.00415445775673248	-0.0039469008267241	0.00787010642249571	0.00791515787386865	0.00788704989576795	0.62772025699109	0.635988341142534	0.651179899713294	9.79171706183299	19.0276180135613	169.48398784536
"4519"	"potE"	"speF-1"	700360	33	112	136	174	58	198	678	1	"C"	0.00139848803934005	0.00380089870585396	0.00535392350139741	0.012722727718788	0.0111934300565891	0.00953151748030999	0.919413074511209	0.756566427885249	0.613545930379048	19.4879322545815	23.8357105475063	24.5191688398702
"4521"	"speF"	"speF-2"	701092	44	124	138	167	94	191	714	0.334394904458599	"C"	0.00429891774285039	0.00420751133309177	0.00411600436148684	0.0016449134140151	0.00164339963196126	0.00163973473909396	0.0794475532573774	0.0831961225277775	0.0869249780542777	1472.54240492129	803.920792633345	473.289166105917
"4523"	"speF"	"speF-3"	701834	19	58	58	69	17	73	275	0.671974522292994	"C"	-0.0144736383097895	-0.00888793823378059	-0.00556137722942372	0.0186319658594509	0.0139612908905373	0.00988985214939712	0.493892686255223	0.569627729919161	0.613170256834971	11720.9747829195	3271.24237893808	1230.36984177818
"4527"	"ECB_00650"	"ECB_00650-2"	702766	2	3	3	6	1	0	13	0.342412451361868	"F"	-0.0254626606034081	-0.00345248610994145	0.0184347490994785	0.0367623415094889	0.0408386594765772	0.03640424919605	0.560156683850356	0.94032796116609	0.66288805886864	3813.08137283606	95.8593278696413	98.6568148105784
"4529"	"kdpE"	"kdpE-1"	703161	6	16	27	12	8	13	76	0.0147710487444609	"C"	-0.0274853174295935	-0.0311496229484176	-0.0321072460362748	0.0176072103518048	0.021097908751496	0.0254686886100276	0.216435487243971	0.236317865013066	0.296562566212198	555.908196647079	1826.27019509751	98.3701529054196
"4531"	"kdpE"	"kdpE-2"	703481	3	2	5	10	3	2	22	0.487444608567208	"C"	-0.0106148675267187	-0.00369041208573219	0.00247899320306719	0.0373972907748652	0.0432930946547175	0.0441998672391888	0.794994900296669	0.937438750124322	0.958799692492884	37.7288360393109	10501.0019647949	15.3258411227017
"4535"	"kdpD"	"kdpD-1"	703878	31	95	119	101	60	71	446	0.0197466467958271	"C"	-0.0219990292941867	-0.0199409419902739	-0.0178634446298464	0.00990421052526419	0.0106001369142373	0.0112947849169908	0.112919127822671	0.156509796151002	0.211892101112012	309.920475117028	107.598634077717	54.5206072475598
"4537"	"kdpD"	"kdpD-2"	704769	31	96	119	99	39	123	476	0.351713859910581	"C"	-0.0122564427247879	-0.0107535784952581	-0.0095790218341479	0.0133194493853806	0.0122171039057496	0.0112548990564634	0.425336076386329	0.443556603108225	0.457256195664063	111.295375411209	52.3778842627984	30.8796478815841
"4539"	"kdpD"	"kdpD-3"	705656	25	154	134	108	76	166	638	0.682190760059613	"C"	-0.00920319434614042	-0.00980199556905515	-0.0100688727747224	0.01052757106868	0.00902209290002474	0.00771252992153334	0.446353854184403	0.356779380762327	0.282811870392098	374.502795071807	405.564162873416	10915.989579901
"4541"	"kdpC"	"kdpC-1"	706564	8	24	12	19	11	18	84	0.108391608391608	"C"	-0.0128959207855241	-0.0170817039052241	-0.0199986183583554	0.0123397608192361	0.0112954836742806	0.00992980000545838	0.372782412987739	0.227661661317232	0.137450719510542	1417.89029939095	409.453834924649	342.647848487069
"4545"	"kdpC"	"kdpC-3"	706886	7	32	24	42	15	11	124	0.671328671328671	"C"	-0.0421456413069604	-0.0274122631363458	-0.0154036571052413	0.0195511518735162	0.0193844185857189	0.0170045232108463	0.120065478813077	0.252235217993019	0.431789239520464	31.9807185935426	18.576147662704	12.9892432567891
"4549"	"kdpB"	"kdpB-1"	707135	12	66	31	29	15	61	202	0.025390625	"C"	-0.0162241571422395	-0.0176980562107248	-0.01766721887493	0.0239088371902934	0.020541650509675	0.0164395568090661	0.546059369612776	0.452285605842476	0.361261262423739	34.9571890270016	54.9462960376025	223.87549160959
"4551"	"kdpB"	"kdpB-2"	707772	12	48	39	54	24	53	218	0.33642578125	"C"	-0.00725086314599879	-0.00741434706620385	-0.00755079544026547	0.00511113659200738	0.00491323222655169	0.00471007590075042	0.251047005149146	0.228421110140032	0.207239207616622	14.3566234673974	14.4304289310436	17.8595714727687
"4553"	"kdpB"	"kdpB-3"	708453	20	53	36	66	29	63	247	0.6689453125	"C"	-0.000977570711645872	-0.00216939318366098	-0.00306439130272272	0.00911344844291699	0.00848399856750681	0.00778301750986336	0.921348523624818	0.814709285001589	0.720097286449441	17.4383498913743	15.127168678727	12.0504361881815
"4557"	"kdpA"	"kdpA-1"	709164	17	64	70	52	28	94	308	0.00597728631201435	"C"	-0.00514578030788742	-0.00273996291165204	-0.000827281595047732	0.0149067007016061	0.0132182689290504	0.011280414538107	0.75273048940232	0.849059384288979	0.946153280760612	19.9418423194534	60.7826277562718	298.732054683126
"4561"	"kdpA"	"kdpA-3"	710294	19	74	81	111	40	161	467	0.681410639569635	"C"	0.00985418580500592	0.014298907645547	0.0171767860625545	0.0136223144844752	0.0118654466217484	0.00987268572392155	0.521743852386954	0.314559247045625	0.18026704560855	166.730627177429	516.698246423945	5551.38607175951
"4565"	"IR561"	"IR561-1"	710955	2	7	0	14	1	2	24	0.122186495176849	"F"	-0.0686129502582036	-0.0315455025014113	0.0160969683341926	0.0443154001068439	0.0550644134455073	0.0391147508078953	0.261647585459772	0.624546037157623	0.720592630757514	150.22762354862	79.6616773441769	980.000779943953
"4567"	"IR561"	"IR561-2"	711037	6	16	19	16	6	18	75	0.385852090032154	"F"	-0.0167301084839948	-0.0154036982796616	-0.0141829688697354	0.0127134780382772	0.0115790051322306	0.0107707467760149	0.279716799441335	0.275501920532994	0.279459904004741	226.485682860483	65.0259727566941	25.7963475935836
"4569"	"ybfA"	"ybfA-1"	711276	4	16	39	46	22	30	153	0.228155339805825	"F"	0.00737955793479851	-0.000705592132722798	-0.00810725989577813	0.0202565103561342	0.0205411506844474	0.0185101283834508	0.739793679194038	0.974755626177792	0.69101189128472	157.733610912245	164.626494670304	141.722846268237
"4571"	"ybfA"	"ybfA-2"	711346	4	10	9	5	1	4	29	0.567961165048544	"F"	-0.0635808005150704	-0.0584156688257535	-0.0507791994115903	0.0242431328849471	0.0175762797859405	0.0155824502298077	0.078822782582647	0.044934795524478	0.0471763896492666	791.801162481097	19.5901355612859	48.1837180529642
"4585"	"ybfB"	"ybfB-3"	713750	4	11	3	21	4	13	52	0.705521472392638	"F"	0.00643269992796624	-0.00342953104294567	-0.00473205854211198	0.0363767004451287	0.0295897800462765	0.0244123401013177	0.870902085471739	0.915052751604689	0.858684602628315	11.4430737480517	132.015693064548	107.13900580075
"4587"	"IR563"	"IR563-1"	713872	3	6	15	7	2	14	44	0.21551724137931	"F"	-0.00774728101436538	-0.004840855488837	-0.00841500962541118	0.0343268660456832	0.0299887564010202	0.0239181517082509	0.835942727656153	0.882019378632222	0.748231306083057	84.6825145152059	34.2681844864606	267.125782994966
"4593"	"ybfO"	"ybfO-2"	714707	5	39	31	49	38	70	227	0.518492672714585	"F"	0.0177465496536635	0.0175045528568678	0.0170634447511472	0.00815004816216399	0.00763461809470569	0.00730895209166954	0.117627081588143	0.105685534050453	0.101720973648871	51.6291701233102	32.0493292802607	19.3521583907666
"4595"	"ybfO"	"ybfO-3"	714922	18	25	43	36	32	56	192	0.668527564549895	"F"	0.0169039873428363	0.0144263558991139	0.011517620373352	0.0114797986318692	0.0116132242299619	0.0112898111515178	0.237289886514543	0.302407828696057	0.382742451271183	6.21861731044293	6.58945549208672	11.6691311638004
"4605"	"IR565"	"IR565-3"	716601	4	7	13	3	6	9	38	0.79047619047619	"F"	-0.00699852507090059	-0.0112117321232107	-0.0147173817055882	0.0339116089504582	0.0250991247315786	0.0201578688944804	0.849710057929174	0.685370725747603	0.518171992895302	47.7293162087584	32.2363781011091	1204.9949550892
"4621"	"IR569"	"IR569-1"	719757	2	5	5	2	3	4	19	0.0684931506849315	"F"	-0.0173321577551749	-0.0172253609461554	-0.0153207090329269	0.0244301235832435	0.0171565524371075	0.0119260673870374	0.529208891880491	0.38934716194572	0.289126831480959	8.38146884673728	182.376869521333	7.46290606636555
"4625"	"IR569"	"IR569-3"	719866	4	4	19	9	4	5	41	0.815068493150685	"F"	-0.0196612989136166	-0.045822693112319	-0.0694012941733297	0.0340942314788578	0.0428971251437375	0.0432670740451508	0.604583337326781	0.363752066036902	0.207046207175493	26559.6980756051	287.709232716334	3915.06425188457
"4627"	"ybgA"	"ybgA-1"	719927	5	11	21	9	5	14	60	0.0648330058939096	"F"	-0.0172666488908264	-0.0213283086170221	-0.0240113802874168	0.0216509614545268	0.0236360993761396	0.0250193656505365	0.483448488323891	0.433375892520196	0.407999022568551	5.14861457399374	19.3867284636788	82.41841480877
"4631"	"ybgA"	"ybgA-3"	720308	9	44	42	32	17	26	161	0.81335952848723	"F"	-0.0323765794144612	-0.0325826436465243	-0.0321226897395414	0.00542757368543645	0.00578537671298987	0.00641575256336305	0.00942570702046425	0.0110735420540283	0.0153348015253128	17.849495767771	235.6110111707	958.269409617838
"4633"	"ybgA"	"phr-1"	720401	25	97	117	121	76	154	565	0.996070726915521	"F"	0.00449485562803697	0.00423892555309131	0.00394846050964933	0.00427264048783333	0.00428030953593328	0.00427000659540851	0.370050939519262	0.395019450729354	0.423326151465736	2034056.43580672	1704.43989094941	524.822028472778
"4635"	"phr"	"phr-2"	720927	12	39	60	61	26	62	248	0.370865587614356	"F"	-0.00155803275774299	-0.00307389210620652	-0.00476834133222678	0.0102850998028935	0.0106789462302437	0.010848435306482	0.889206967813057	0.792204527927681	0.690004859271277	78.7605353615271	142.485122244459	962.57333060521
"4637"	"phr"	"phr-3"	721442	14	29	38	35	26	66	194	0.733286418015482	"F"	0.0161174062523923	0.0168834539475781	0.0173107513067643	0.00863990418640142	0.00807516502069541	0.00752321847999841	0.158966765269492	0.127681048490278	0.104894375223567	654.508301783973	2347.66356868655	438.871360585989
"4641"	"ybgH"	"ybgH-1"	721861	31	125	158	170	125	198	776	0.000675219446320054	"C"	0.00739351315839006	0.00733069471701854	0.00725505691891951	0.00652517056314471	0.00686594999172892	0.00717976483457899	0.339548669226204	0.363949378685239	0.38668869712462	17.6217891116258	17.4838967995495	17.2805806630606
"4643"	"ybgH"	"ybgH-2"	722378	28	141	201	166	87	182	777	0.349763673193788	"C"	-0.00784655914518237	-0.00923499472447203	-0.0106842951629561	0.00902992440161991	0.00997529403745127	0.010860587435933	0.448810457755037	0.42284110681747	0.397768840587167	32.7874995519123	28.2590024620831	38.1181309118735
"4645"	"ybgH"	"ybgH-3"	722850	25	108	133	209	109	186	745	0.668467251856854	"C"	0.010443012580689	0.00951266374406665	0.00837319137672236	0.00739961675901509	0.00791621649014574	0.00840790292865628	0.252990195304728	0.315702845504873	0.392712842834117	369.62659636722	8940.83601569304	123.437405987024
"4651"	"IR571"	"IR571-3"	723526	10	17	40	20	12	31	120	0.684014869888476	"F"	-0.00296267690464632	-0.0106604256535704	-0.0183920995500504	0.0207123995027697	0.0232887517736132	0.0234062873617043	0.895326592727835	0.678250350733009	0.48934585193111	13.1577741516189	29.5139719374079	104.637186871161
"4655"	"ybgI"	"ybgI-2"	723883	7	18	18	30	18	40	124	0.364737550471063	"F"	0.0211113010716568	0.0209779210713618	0.0207476264714708	0.0033611220706176	0.00310937026792776	0.00291263296494015	0.00814897332526272	0.00665083368806195	0.00569426837067687	1416.87958482896	295.648523470024	130.306748368573
"4657"	"ybgI"	"ybgI-3"	724181	8	9	10	9	6	11	45	0.765814266487214	"F"	-0.0045740776682327	-0.00481160802092283	-0.00500043465433726	0.00585309437448171	0.00563796532976859	0.00544341940971274	0.491521756840355	0.456145149040349	0.426039115173273	8.91542897396694	11.9619051271841	36.9828976327512
"4659"	"ybgJ"	"ybgJ-1"	724396	5	13	7	20	4	5	49	0.0274390243902439	"F"	-0.0401129932874865	-0.0295887212646016	-0.0105712739910549	0.0231305513772499	0.0290449158929406	0.0295463469137681	0.181295703498904	0.383332603430594	0.744195246432188	124.329188883506	15.4696144113835	53.1206080742932
"4661"	"ybgJ"	"ybgJ-2"	724659	6	32	45	37	25	30	169	0.428353658536585	"F"	-0.0137160496945142	-0.0126396194155812	-0.0116025762405196	0.0115112205300296	0.0124113512620339	0.0130846075123709	0.319115213099615	0.383466953150455	0.440534821451231	72.6795677480612	38.9831131912118	25.1198913996264
"4663"	"ybgJ"	"ybgJ-3"	724846	9	45	50	53	37	57	242	0.713414634146341	"F"	-0.000342247716540766	8.28684017197606e-05	0.00055166409099539	0.00555535374449065	0.00574915444152137	0.00590446546720521	0.954750654616548	0.989404671454383	0.931450778737604	10.4374948694751	10.5674133901126	10.5308257788271
"4665"	"ybgJ"	"ybgK-1"	725029	13	147	186	247	87	221	888	0.992378048780488	"F"	-0.00208898614088735	-0.0018342340376704	-0.00166488493993034	0.00997168422545612	0.00992208096096519	0.00978222380870123	0.847483872665208	0.865127191488325	0.87568722072675	7.4430077897798	30.9021017830706	156.420803514155
"4667"	"ybgK"	"ybgK-2"	725361	7	28	30	52	24	57	191	0.357296137339056	"F"	0.0151137987620144	0.0147107343953662	0.0140301455302136	0.00598363837703539	0.00639715897514087	0.00679206384243738	0.0857351619630475	0.105029471805247	0.130783608689964	2224.16932350279	157.09534482743	39.9249666652345
"4675"	"ybgL"	"ybgL-3"	726641	4	8	9	18	0	8	43	0.94141689373297	"F"	-0.009961864035547	-0.00424678601708439	0.00469319411209301	0.0218107396532327	0.0274811222827533	0.0318947562601471	0.692666113260193	0.891374089056628	0.896510562293361	1591.78499778327	124.469131237237	37.0642307441589
"4679"	"nei"	"nei-1"	726817	10	33	33	60	33	56	215	0.122629582806574	"F"	0.0129936188327146	0.0123818092738353	0.0114335419076912	0.00737791115836852	0.00791543350747002	0.00845483541498595	0.17643096114662	0.215712666985114	0.269183499770088	21.1251891562369	13.270511570629	13.2916076703092
"4683"	"nei"	"nei-3"	727276	6	16	25	23	15	31	110	0.702907711757269	"F"	0.0092952106975299	0.00738952914032275	0.00530844206191109	0.00835403831716758	0.00865027453634534	0.00868822464854311	0.346988438185253	0.455753189949446	0.584384581030118	1640.9612351349	2043.4763626056	289.472717620488
"4685"	"abrB"	"abrB-1"	727530	11	76	64	96	50	155	441	0.0210325047801147	"C"	0.0148123700721369	0.0168617693590181	0.0185253147569112	0.0090103176249476	0.00869397396915409	0.00826601829213206	0.198736151404579	0.147787287270197	0.11084419130091	604.228255226071	346.1825660867	315.95947663284
"4687"	"abrB"	"abrB-2"	727874	8	25	44	25	16	32	142	0.349904397705545	"C"	-0.0107210578452313	-0.0147013397431189	-0.0185587014176081	0.0152754891797185	0.0172863190930895	0.0188796600035922	0.533324437844616	0.457560114009727	0.398091676999433	93.292689307173	70.4028647689706	358.378559950385
"4689"	"abrB"	"abrB-3"	728221	16	60	68	72	51	82	333	0.681644359464627	"C"	0.00214719259588708	0.00238055647434279	0.00262827147188653	0.00535733366941722	0.00551868163685095	0.00565747140043034	0.715408527867534	0.695323396032484	0.673880966155742	5.74859903442609	6.83084194700031	7.88802864166817
"4691"	"IR574"	"IR574-1"	728570	5	22	13	16	5	8	64	0.1	"F"	-0.0477602778746523	-0.0482854125886896	-0.0484189220771535	0.00686534586179648	0.00727643655099916	0.00784798727567887	0.00609339985166853	0.00697214357628326	0.00857192126018662	3.98628892670218	54.8879872909667	1751.68901304184
"4693"	"ybgO"	"ybgO-1"	728711	21	52	26	63	13	65	219	0.00471253534401508	"C"	-0.00664179017081922	-0.00332801457403305	-0.00210805258116662	0.0253296003432251	0.0197786476193105	0.0142676982184931	0.810130407996768	0.877080664856499	0.891911661518785	15.6742251872997	18.7493911971581	20.4591245625945
"4695"	"ybgO"	"ybgO-2"	729146	17	80	66	64	37	117	364	0.414703110273327	"C"	-0.000193459012531444	0.00166135873097217	0.00305638891643885	0.0129130071360339	0.011805327961869	0.0104829154981066	0.988987411639692	0.897001568938069	0.789621596262014	8182.70376986198	572.702630452896	310.633640736824
"4697"	"ybgO"	"ybgO-3"	729448	17	48	44	38	18	40	188	0.699340245051838	"C"	-0.0218679010736318	-0.022327001841492	-0.0224566137370778	0.0070110210056388	0.00639974622638196	0.00592980720930145	0.052509284319375	0.0398032441543914	0.0322873646848588	22.2187264341766	53.2527687411314	1536.60461303999
"4699"	"ybgP"	"ybgP-1"	729788	10	20	16	18	17	26	97	0.0328317373461012	"C"	0.00588426706027747	0.00624559178069446	0.0065065043969007	0.0108783426207871	0.0105660126220094	0.0102209705790873	0.626147074398795	0.596032134308443	0.569644341340067	24.4176387508053	9.93438195879853	9.5565584070191
"4703"	"ybgP"	"ybgP-3"	730271	13	67	63	85	43	70	328	0.693570451436389	"C"	-0.00735627414057637	-0.00689638414419306	-0.00641168718472831	0.00381153184844454	0.0038788070983099	0.00393152082376634	0.149165617790193	0.173471898178777	0.201420096598832	19.6434618070689	16.078686802989	12.9985103580254
"4705"	"ybgQ"	"ybgQ-1"	730511	36	150	169	165	118	234	836	0.000408163265306122	"C"	0.00505349051862261	0.00509380353687475	0.00506638656825331	0.00570217845553605	0.00530538226451362	0.00492393110490435	0.440763856119365	0.407823406527666	0.379211444674206	42.0924160637936	26712.6741705315	45.6332892255416
"4707"	"ybgQ"	"ybgQ-2"	731337	28	190	215	237	108	177	927	0.337551020408163	"C"	-0.0154227659412326	-0.0148175125148715	-0.0140845512052071	0.00539637402067502	0.00580106345889513	0.00623482042418393	0.0646836428059945	0.0836303759361862	0.109025196997914	3775.14421877893	326.462952718903	105.290003138131
"4709"	"ybgQ"	"ybgQ-3"	732172	20	72	67	92	43	112	386	0.678367346938776	"C"	0.00369908806567218	0.00447694384301696	0.00514692384228598	0.00580413073701134	0.00554641313488842	0.00525022827824132	0.569224473593799	0.478625949081551	0.399218555438993	113.29108058863	214.375337905496	452.373259222491
"4713"	"ECB_00679"	"ECB_00679-1"	733023	9	16	10	13	6	13	58	0.00530035335689046	"C"	-0.0168654352346054	-0.0190750004714507	-0.0209163280795093	0.00827797055928326	0.0080833168536506	0.00778146848598116	0.134384142815792	0.0994180666348887	0.0745426851632797	689.294680818156	418.316817897408	397.115596432587
"4717"	"ECB_00679"	"ECB_00679-3"	733399	7	3	21	24	3	7	58	0.669611307420495	"C"	-0.00670883482413722	-0.0396441382804024	-0.0421622310050714	0.049120400538468	0.0517398650711744	0.0387124572308126	0.900013649345836	0.499316776469869	0.355770296415474	23.4829706933764	4.68805738511667	14.8914047984736
"4725"	"IR578"	"IR578-2"	735524	7	11	13	15	10	4	53	0.373408769448373	"F"	-0.0373273732367292	-0.00937623609640108	0.0056928321842147	0.0283867413092181	0.0240984677347668	0.0146956858879444	0.280005602908057	0.723189942184287	0.7243222470833	533.796202332495	322.689641534521	122.814113810104
"4745"	"sucD"	"sucD-1"	745271	3	5	1	4	1	4	15	0.240506329113924	"F"	-0.00964346598980856	-0.0218512527118669	-0.0237420247875697	0.0353195290464395	0.0239593953173112	0.0146782227494211	0.802542944364961	0.429007461920402	0.204197003911285	46.0357582738192	956.438195750699	895.757307372833
"4747"	"sucD"	"sucD-3"	745722	3	14	4	3	0	0	21	0.759493670886076	"F"	-0.131966903430771	-0.144974373951535	-0.153932060926189	0.0326738175398803	0.029584787010044	0.028938717744377	0.154514040132024	0.128154779497926	0.11830160517113	10	40.8634686346859	117.470369898653
"4749"	"IR583"	"IR583-1"	745933	5	6	8	1	2	4	21	0.00980392156862745	"F"	-0.0359977010107681	-0.0382625096004278	-0.0324758643814667	0.044050777207371	0.0258273970596572	0.0216930883576758	0.473681980659008	0.235079144387926	0.231290647280376	52.5915477525161	23.6485762483837	430.057779181736
"4751"	"IR583"	"IR583-2"	745969	2	0	3	3	2	0	8	0.362745098039216	"F"	-0.00231579806875652	-0.00244900275449661	-0.00254646206597455	0.017180747045228	0.0160510264519449	0.0149359389028951	0.914703915153223	0.903610426658106	0.892494937585242	10	14.5758461538462	21.3415267510648
"4753"	"IR583"	"IR583-3"	746015	2	20	35	32	17	24	128	0.813725490196078	"F"	-0.0083069605591252	-0.0104754611498242	-0.0131237359413689	0.013250817900216	0.0144924601315477	0.0153611197814729	0.575188464210161	0.522044575611949	0.455708536308264	204.542780238377	986.387544052722	1630.91506393747
"4755"	"mngR"	"mngR-1"	746073	10	20	20	19	10	16	85	0.0526315789473684	"C"	-0.0200763706277316	-0.019846757971052	-0.0195195412134469	0.00316915628418074	0.00343160903845444	0.00375582323375581	0.00795421635524945	0.0102806943746036	0.0138395717255676	13.2878948634364	25.7794016954209	59.7970233628155
"4761"	"mngA"	"mngA-1"	746866	23	67	95	92	66	168	488	0	"F"	0.0192645599851488	0.0195394799450328	0.0195838832828198	0.0078721361801857	0.00762241209031093	0.00732923575699671	0.0919097386875947	0.0829663333453498	0.0755601064307733	14.5715341668372	15.7039754159089	28.6656702204086
"4767"	"mngB"	"mngB-1"	748870	49	187	127	218	72	240	844	0.00379794910748196	"F"	-0.00395660677178106	-0.00265251558325284	-0.00184143306550114	0.013968593770685	0.0122580503417226	0.0104299215697623	0.795406521503445	0.842563097529197	0.871105714138762	27.2299778864113	43.2648065790059	76.8085393142579
"4769"	"mngB"	"mngB-2"	749857	31	63	107	94	35	105	404	0.378655526015951	"F"	-0.00436855384274427	-0.00556484547202852	-0.00733011574896296	0.0149808796848704	0.0151084353499232	0.0148708057599361	0.78958713117647	0.737085130611043	0.655892319768551	296.049851698135	1386.36309889559	153.692752584934
"4771"	"mngB"	"mngB-3"	750644	38	128	134	126	84	189	661	0.677554120774782	"F"	0.00177607082931393	0.00206014744858811	0.0023057447091789	0.00690861317471879	0.00633407810484204	0.00578837346371568	0.813740297133145	0.766356369157046	0.717034985711754	62.0492369780412	39.0908915323891	31.2548958640649
"4773"	"IR586"	"IR586-1"	751497	10	27	17	32	14	38	128	0.00355029585798817	"F"	0.00443916387011471	0.00354674149255963	0.00294856632493308	0.0117634769503425	0.0105382274597037	0.00924215282282183	0.731014492064275	0.758616644928778	0.770623687498768	47.6432108207018	95.020764319781	253.644559548318
"4775"	"IR586"	"IR586-2"	751796	9	9	20	10	7	16	62	0.357396449704142	"F"	-0.00140738663608884	-0.00852101614311754	-0.0158531968721684	0.0195080169227188	0.0215314945205551	0.021594761301442	0.947027804521503	0.718756253696257	0.516046805047993	45.1706851172931	53.2875303218033	91.0355414650128
"4777"	"IR586"	"IR586-3"	752081	2	0	4	0	1	1	6	0.694674556213018	"F"	-0.0827293544821205	-0.0806743932017454	-0.079134348098122	0.00571472840682974	0.00467955427854543	0.0040068361972819	0.0439062892764668	0.0368860824653853	0.0322066797942713	23.4000000000001	51.1487649700588	296.542957416922
