"ORF"	"alle"	"site"	"abn"	"t1"	"t2"	"t3"	"t4"	"t5"	"tot"	"pos"	"strand"	"fitted"	"fitted1"	"fitted2"	"sterr"	"sterr1"	"sterr2"	"pval"	"pval1"	"pval2"	"rmse"	"rmse1"	"rmse2"
"3517"	"IR549"	"IR549-3"	692942	1	2	0	1	0	0	3	0.696864111498258	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3519"	"IR550"	"IR550-1"	693567	1	5	0	0	0	0	5	0.0434782608695652	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3521"	"IR550"	"IR550-3"	693683	2	2	9	8	4	7	30	0.884057971014493	"F"	0.00589735534408585	0.00187902694666755	-0.00104927905348016	0.0091168702438695	0.0083701025049135	0.00698895740866055	0.563802745652931	0.83679492165242	0.89018492474101	28.4791606443583	18.4265954020489	91.9664857401275
"3523"	"ybfE"	"ybfE-1"	693717	5	10	10	6	3	14	43	0.0580204778156997	"C"	-0.0046302758796442	-0.00314386043575643	-0.00313986126172331	0.0154386445634659	0.0118525929686879	0.00848942494048306	0.783822423717081	0.808001383050229	0.736056990766666	866.678330884878	182.736453195496	1195.56054528072
"3525"	"ybfE"	"ybfE-2"	693890	1	4	0	0	0	0	4	0.648464163822526	"C"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3527"	"IR551"	"IR551-2"	694058	1	3	3	0	1	2	9	0.463768115942029	"F"	-0.0169991901098436	-0.0192339683673284	-0.0206555814815115	0.0105533603115809	0.0100214082337995	0.0101955519097219	0.248528809287113	0.194944436370638	0.180018692184857	18.6121569512066	21.1395885098256	80.0263821306303
"3529"	"ybfF"	"ybfF-1"	694270	3	9	12	8	13	13	55	0.179319371727749	"C"	0.00198516451505192	0.00163308451617449	0.00140275811393375	0.00831222898263198	0.00771178479607321	0.00705024241184832	0.826626644023421	0.845861331726217	0.855010699997081	8.81401252427874	5.62568199244413	11.2206862517611
"3531"	"ybfF"	"ybfF-2"	694507	2	4	6	5	11	14	40	0.489528795811518	"C"	0.0190910024284959	0.0183724188495628	0.0153206147195864	0.00892986429619738	0.00849403824872089	0.00872797793571018	0.122097178497773	0.119240927602825	0.177466206530465	6.9458783173696	18.1559531793056	471.998007993623
"3533"	"ybfF"	"ybfF-3"	694750	2	0	7	2	3	6	18	0.807591623036649	"C"	0.00508585780945371	0.00104910404373354	-0.00066752632703315	0.017955941229483	0.0128124539099185	0.00874049767985657	0.803618380283436	0.942197779493957	0.946075653469412	1873.19272492998	159.731680503423	198.59084118022
"3535"	"pgm"	"pgm-3"	697180	1	3	0	0	0	0	3	0.93109756097561	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3537"	"ybfP"	"ybfP-1"	697535	4	3	32	14	19	45	113	0.0566801619433198	"F"	0.0292989204694361	0.0179293601587131	0.0134930858321665	0.0149564923459516	0.0108813689712351	0.0071680248912814	0.14500165701442	0.197969284537333	0.156323817375132	4862.61271312439	227.845377523002	352.214980239503
"3539"	"ybfP"	"ybfP-2"	697704	4	2	11	10	11	19	53	0.398785425101215	"F"	0.0265052221718358	0.0200921379541372	0.0166187634798169	0.00902665514768971	0.00646541909541766	0.00423913216063944	0.0606897118941145	0.0529792253896144	0.0295190290920534	131.480003549699	2982.90134893355	43.0896107848276
"3541"	"ybfG"	"ybfG-1"	698043	2	4	7	5	8	10	34	0.0024390243902439	"C"	0.0102235505582085	0.0102603393794083	0.00970182673157385	0.00647819396006006	0.0059837959475265	0.00577095830008981	0.212640631985615	0.184913304300545	0.191325491992644	87.8588081559904	31.9213436872195	64.3836606831308
"3543"	"IR556"	"IR556-3"	699029	2	1	5	5	6	4	21	0.981260647359455	"F"	0.0133131467591542	0.00978335168677929	0.00875804092052606	0.0135022097580171	0.0140274322260738	0.0143316092028698	0.396832784261707	0.535716655323515	0.584322435393528	104.864566053815	1491.09358174625	116.394760980572
"3545"	"potE"	"potE-1"	699073	9	21	132	95	92	110	450	0.0242608036391205	"C"	0.0141463740032819	0.00677476954927089	0.00252686218903035	0.01140727611116	0.00928126566711162	0.00661673938916045	0.303087098373758	0.518259857777495	0.727988784579793	131.366648618571	763.290073896687	18.2799562395117
"3547"	"potE"	"potE-2"	699529	9	20	49	29	43	30	171	0.369977255496588	"C"	-0.00110520983670089	0.00103369075190152	0.00376604094066659	0.00805750436709716	0.00913742413327246	0.00964644063037944	0.899588295311017	0.917075243484959	0.722306126815939	33.8916393645052	43.8038682147317	137.787002663533
"3549"	"potE"	"potE-3"	700048	11	33	50	18	24	46	171	0.763457164518575	"C"	-0.00303101429394099	-0.00410900400785231	-0.00439810396259616	0.0116336492983076	0.00842109301040764	0.00611681059855501	0.811308192032356	0.659028606250647	0.524075161338816	279.980362050844	182357.823000577	158.668077016204
"3551"	"speF"	"speF-1"	700519	5	7	16	21	18	24	86	0.0737033666969973	"C"	0.0133795741418486	0.0119521732921504	0.0102115610726112	0.00437319175317697	0.00461825815048207	0.00478077556566219	0.0550167336590676	0.0812127699076214	0.122318987503049	120.599626517114	51.8537014161402	36.5698056556079
"3553"	"speF"	"speF-2"	701105	22	31	82	91	68	85	357	0.340309372156506	"C"	0.00744612533444283	0.006295615581235	0.00509630732342689	0.00476169385019176	0.00476336196563665	0.00469489469768613	0.215825554984191	0.278026024247752	0.357136880286463	88.288297557692	2018.13872870767	164.331967014949
"3555"	"speF"	"speF-3"	701949	2	6	6	4	2	2	20	0.724294813466788	"C"	-0.0282850821426343	-0.032537803633123	-0.0373867588664519	0.00515798597208808	0.00665609979329662	0.00842255400778754	0.0119273879639105	0.0163728136946288	0.0212564231985729	50.0322934589621	244.170879381227	15651.3065988929
"3557"	"ECB_00650"	"ECB_00650-2"	702809	4	4	8	6	10	14	42	0.509727626459144	"F"	0.0157451055952889	0.0156751544041673	0.0145406392715793	0.00600717015079388	0.00563799189615234	0.0056803893593183	0.0789299517418666	0.0689750259476188	0.0832289003794927	96.5851579275734	655.637585677155	1068.93236310499
"3559"	"kdpE"	"kdpE-1"	703243	3	8	19	30	23	31	111	0.13589364844904	"C"	0.0154267685385359	0.0127985275270171	0.00954210603274228	0.00606015008708577	0.00645173433448076	0.00645860966317269	0.0842654251526841	0.141542682407042	0.236073299344302	75.3262799443468	33.4674185560038	35.4500792312329
"3561"	"kdpD"	"kdpD-1"	703938	9	15	15	12	4	18	64	0.0421013412816692	"C"	-0.00832965254175335	-0.00681021090310176	-0.00681250082900653	0.0145991117566632	0.010929880524219	0.00828109396323077	0.608234647046699	0.577386710057071	0.470998137172547	765.372476553654	212.406949813528	687.856094773316
"3563"	"kdpD"	"kdpD-2"	704963	5	15	10	3	7	7	42	0.423994038748137	"C"	-0.0153494387280103	-0.0240077416728205	-0.0273732322718913	0.0186485712057816	0.0140476740535862	0.0113974345785444	0.470786684307068	0.185979602149832	0.0957279498598447	28.6936021939668	339.648586922824	6137.74607047385
"3565"	"kdpD"	"kdpD-3"	705656	9	15	33	30	17	31	126	0.682190760059613	"C"	0.00101136473763756	0.0011593552201663	0.00126253998316435	0.00312299831490385	0.00296559027916318	0.00279657108236008	0.767319656938114	0.721954378551175	0.682297351374797	11.2702857580483	10.1421480649761	9.24141052198243
"3567"	"kdpC"	"kdpC-1"	706566	1	0	0	2	0	0	6	0.111888111888112	"C"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3569"	"kdpC"	"kdpC-2"	706845	1	1	4	3	3	2	13	0.59965034965035	"C"	0.000316111862351085	0.000254934535582011	0.00111164583157427	0.0103362837463479	0.0107572710378837	0.0103369244207849	0.977523141492255	0.982581054701829	0.921148333361572	233.343831778536	42946.85151632	114.150507483722
"3571"	"kdpC"	"kdpC-3"	707023	3	1	16	7	6	19	49	0.910839160839161	"C"	0.0288078416243989	0.0131296091229972	0.00880576587141598	0.0188114145822386	0.0129776480998756	0.00830605465882432	0.223180037324377	0.386188695167012	0.36686581478558	1228739.61741406	63.3773390684443	3485.48091251487
"3573"	"IR559"	"IR559"	707077	2	5	7	8	5	1	26	0.285714285714286	"F"	-0.0346773630254208	-0.0141298673467087	-0.0052419122940208	0.0143976209439892	0.0129573329981822	0.00746552779036353	0.0951409433790918	0.355249973497903	0.533160759987861	49.5491717452451	33.2707259977035	46.9664601761091
"3575"	"kdpB"	"kdpB-1"	707094	4	11	15	9	5	15	55	0.00537109375	"C"	-0.00581638048537501	-0.00506361038010316	-0.00466355206659858	0.0102097692526344	0.00850819666192859	0.00690880880769241	0.608755925605072	0.593651292499047	0.548033810840902	3494.99102286598	586.143126868534	243.102675357794
"3577"	"kdpB"	"kdpB-2"	708002	1	0	9	2	8	13	32	0.44873046875	"C"	0.0209437360877481	0.0139255317824531	0.0109185296672063	0.0259888146998787	0.013917232384897	0.00681145558982819	0.504902094610136	0.422420268000441	0.250123170829724	26.7065058549856	3680.25575267964	5.00307049346433
"3579"	"kdpB"	"kdpB-3"	708552	6	13	8	10	4	6	41	0.71728515625	"C"	-0.0192364524457071	-0.0259735536520811	-0.0305805982150559	0.0107148982224984	0.0111442577052568	0.0108882712178264	0.170480751507886	0.102085715290506	0.0673718632166731	143.449493987463	6481.4727629707	1001.91341712243
"3581"	"IR560"	"IR560"	709133	1	0	0	3	0	0	7	0.0476190476190476	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3583"	"kdpA"	"kdpA-1"	709595	3	14	3	4	4	4	29	0.263598326359833	"C"	-0.0170320656922459	-0.0373220212124277	-0.0424037809888747	0.0207943808222291	0.0178402739437967	0.01357922013301	0.472756184671505	0.127532372055958	0.0523616745956152	155.699691787369	40457.5765113337	164431.353667086
"3585"	"kdpA"	"kdpA-2"	709861	6	14	27	19	14	13	87	0.422594142259414	"C"	-0.011443878928217	-0.0108796968069668	-0.0102864966596123	0.00205113736211574	0.00211817782470027	0.00215864505976975	0.0113673174033701	0.0142957280016398	0.0175514884665541	113.10446600083	53.6919476318105	22.1906398252314
"3587"	"kdpA"	"kdpA-3"	710300	6	9	42	54	23	26	154	0.684997011356844	"C"	0.00319403623347067	-0.00210618640202574	-0.00591307738711485	0.012635743929355	0.0133965404996428	0.0135461548352621	0.816770596205594	0.885057879930553	0.691971522861268	7254.03850859163	4923.97078531098	28.7669969231682
"3589"	"IR561"	"IR561-1"	710935	1	0	0	1	1	1	3	0.0578778135048231	"F"	-0.00230236873823186	-0.00245345809337729	-0.00257132485863059	0.01094856504258	0.0121166011007947	0.0132528945712414	0.868048143537223	0.872812239886959	0.877998902159301	16.3461538461538	9.28441311579281	5.3813303926899
"3591"	"IR561"	"IR561-2"	711073	4	2	12	5	2	20	41	0.501607717041801	"F"	0.0176525429243773	0.0212019412109316	0.0180788719171683	0.0196361804561709	0.0133914473858953	0.00838514960586661	0.43491591911248	0.21152537653339	0.120020447917409	338.630101078007	308.411849220508	7012.46975514543
"3593"	"ybfA"	"ybfA-1"	711238	4	5	14	6	6	3	34	0.0436893203883495	"F"	-0.0208064173460065	-0.017356814623827	-0.0139497209838421	0.00825659371801475	0.00964890243463969	0.0103497718000813	0.0861785929996247	0.169877458546633	0.270457631901442	39.1531149602891	10.1494751875811	18.6419917404878
"3595"	"ybfA"	"ybfA-2"	711352	2	2	8	14	3	2	29	0.597087378640777	"F"	-0.0166220556570402	-0.0109868684394619	0.00549840190444434	0.0179886751308285	0.0274251845949938	0.0334528157514571	0.423623482219588	0.715529486097042	0.879895499073203	27811.3769521575	22.1741749497709	34.6161809179576
"3597"	"IR562"	"IR562-1"	711453	1	0	1	1	0	0	3	0.0705394190871369	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3599"	"IR562"	"IR562-2"	711532	3	2	5	1	1	4	13	0.398340248962656	"F"	-0.00341791188966086	-0.00182227288661124	-0.000861933131337639	0.0179739751400662	0.0120972285945001	0.00752560200755764	0.861324413069604	0.889821605382366	0.916050340652778	24.0823913131992	9252.71587827621	862.841271355263
"3601"	"IR562"	"IR562-3"	711652	1	1	12	13	6	8	40	0.896265560165975	"F"	0.0158892455907622	-0.00186404421982161	-0.00754663466340056	0.019871194830481	0.0140863967707304	0.00879548715015941	0.482392731820855	0.903100539139388	0.453968801063078	19486.3091945632	27.3452542390622	33.9220745272501
"3603"	"rhsC#2"	"rhsC#2-3"	713077	6	17	32	23	20	26	118	3.77088948787062	"F"	-0.00189112051315228	-0.00196349449212028	-0.0020178075403633	0.00210945149902921	0.00200270178762903	0.00189696866201418	0.436049449887929	0.39917682088818	0.365491687506707	9.06329220708179	9.73212155940094	10.9392950558698
"3605"	"IR563"	"IR563-1"	713870	2	3	3	2	3	3	14	0.198275862068966	"F"	-0.00340116751321953	-0.00568401791681201	-0.00714222773389598	0.00969001083866171	0.00887254045532306	0.00765038800712531	0.748792769027247	0.567339116803099	0.419389569594627	72.2018493403143	3249.54971035318	217.633033975401
"3607"	"ybfO"	"ybfO-1"	714177	1	0	2	10	2	0	14	0.148639218422889	"F"	0.0167214834150748	-0.000909118549827314	-0.0274167706685853	0.066315315753701	0.0946193080070092	0.10100366737847	0.84275348260347	0.993883436187105	0.831259730739521	10	1.97788921504675	21.8779981539766
"3609"	"ybfO"	"ybfO-3"	714958	8	16	43	27	36	48	170	0.693649685973482	"F"	0.00977602682889471	0.00928923468477104	0.00851799276912746	0.00531889314999026	0.00501950142464189	0.00476228626795759	0.163365772638169	0.16132383099242	0.171623659709909	2.74427856997254	4.58767158746506	9.97269047873469
"3611"	"ybfC"	"ybfC-1"	715463	1	2	1	0	0	0	3	0.121265377855888	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3613"	"ECB_00662"	"ECB_00662-2"	716271	2	0	7	3	1	8	19	0.407272727272727	"F"	0.0036680187402038	0.00756181913291519	0.00707573283837303	0.027799890299893	0.0165517980568285	0.00947342017418385	0.907105185182008	0.692595045953427	0.532990406695862	286.152162836996	244.593671539627	5852.29477632308
"3615"	"ECB_00663"	"ECB_00663-2"	716774	1	0	1	2	0	0	3	0.460431654676259	"C"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3617"	"ECB_00664"	"ECB_00664-2"	717258	2	6	34	32	35	33	140	0.475206611570248	"F"	0.0173083949728312	0.0105785672804232	0.00669633305796234	0.0122152467340084	0.0108747167247098	0.00962056780765029	0.251492427259819	0.402416920255628	0.53647952257185	77.5248214078406	738.672140436024	195.881661772772
"3619"	"yhhI#3"	"yhhI#3-3"	717992	1	0	2	1	3	2	8	418.291373239437	"F"	0.00968918341246296	0.00888578606462595	0.00693118917953814	0.0194061227932986	0.0216852825017984	0.0234833033241144	0.66709055095927	0.721701589311895	0.795696744137293	14.2073677636301	15.2852503010638	79.5610237537694
"3621"	"yhhI#4"	"yhhI#4-3"	718763	1	4	7	4	3	1	19	418.970070422535	"F"	-0.0338786619528581	-0.0251499160715837	-0.0197100393218007	0.00780203138241159	0.00738136853931978	0.0052545767236958	0.0225445778421355	0.0422368856407154	0.0330930625660364	237147.516211299	408.235827196689	102.520899062493
"3623"	"yhhI#5"	"yhhI#5-2"	719321	1	1	3	0	0	0	4	419.461267605634	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3625"	"IR569"	"IR569-1"	719763	2	0	4	3	2	6	15	0.10958904109589	"F"	0.0107565938791662	0.0126911874150334	0.013594559871096	0.00930078179997318	0.0079603722811253	0.00675117508614571	0.366945202604952	0.251906488211646	0.181657383311585	142.881055895422	204.131870875159	330.977021208301
"3627"	"IR569"	"IR569-3"	719866	3	3	16	14	12	20	65	0.815068493150685	"F"	0.0190625215478281	0.0131664709511276	0.00990575833706566	0.00910360056854025	0.00682779747898444	0.00443442111722591	0.127296185759155	0.149406024304069	0.111598433276448	240.717214074233	133.07764941289	2183.39160257475
"3629"	"ybgA"	"ybgA-1"	719909	2	6	4	5	3	6	24	0.0294695481335953	"F"	-0.004223800109842	-0.00904164275913674	-0.0118157482830772	0.0107950816831735	0.0100183300352909	0.00849867368252742	0.721731398897562	0.433308428386058	0.258628863241956	369.248077508255	138.182493953968	195.056623445657
"3631"	"ybgA"	"ybgA-2"	720119	3	8	7	5	9	11	40	0.442043222003929	"F"	0.00390403688372765	0.000694336864860124	-0.00161039070290544	0.0117075176724566	0.00970591795036294	0.00739721501158439	0.760730992058479	0.947472143781387	0.841627790107057	11.7496153644654	98.1349072180755	18274.2367880022
"3633"	"ybgA"	"ybgA-3"	720298	7	24	68	54	50	87	283	0.793713163064833	"F"	0.0116226878416492	0.0110269881997775	0.0105282707895645	0.00312794834017517	0.00281800548199678	0.0025234749327623	0.0339063979516521	0.0296621182493064	0.0250698213915132	459.863994091013	3276.42152604422	337984.687552707
"3635"	"phr"	"phr-1"	720401	5	22	69	44	33	59	227	0.000703729767769177	"F"	0.00391935039688111	0.00296031945467385	0.00200807651944841	0.00494489782814987	0.00496080176466253	0.00481589498873806	0.485903550402357	0.592712604292945	0.70474145959445	39.8799245935651	39.11347454453	45.1118374027819
"3637"	"phr"	"phr-2"	721034	4	16	19	13	7	25	80	0.446164672765658	"F"	-0.00252926174575221	-0.00123127531302369	-0.000948095765689551	0.0115677480857782	0.00950076359210261	0.00743172567559768	0.840954345384641	0.905085986044961	0.906557139480839	750.779993673192	208.715097465895	383.165700381923
"3639"	"phr"	"phr-3"	721495	6	17	49	44	45	47	202	0.770584095707248	"F"	0.0081146289142084	0.00731059876839602	0.00654742697149785	0.00568062271866495	0.00596433806780834	0.006287410029962	0.248471621276237	0.30775012083644	0.374253072968601	562.04647340208	49926.863648278	609.937669394851
"3641"	"IR570"	"IR570"	721858	1	7	8	3	6	4	28	0.972972972972973	"F"	-0.014231729742124	-0.0153078349516116	-0.0144164952496869	0.0126354612919288	0.0108405865144619	0.00908933865691047	0.341988448756409	0.252779342554921	0.210905986978614	2225.97592735123	14.6429872342401	66.8848019266021
"3643"	"ybgH"	"ybgH-1"	721861	13	33	48	50	29	48	208	0.000675219446320054	"C"	-0.00234465964363097	-0.00261730521154215	-0.00286369980600308	0.00344088608311431	0.00333553050076147	0.00320494921922697	0.544498968340026	0.489903106167147	0.437411501397265	29.0035071574965	37.289463679846	50.5705645628947
"3645"	"ybgH"	"ybgH-2"	722510	5	8	29	20	15	19	91	0.438892640108035	"C"	0.00158632024987265	-0.000507781833462797	-0.00247184639786904	0.00614185036791334	0.00607347514740052	0.00571215002723106	0.812896064642949	0.938635715747184	0.694429791505279	211.604080373863	9412.5612784414	821.816105801216
"3647"	"ybgH"	"ybgH-3"	722888	13	16	32	22	26	19	115	0.694125590817016	"C"	-0.00481059098285441	-0.00276834324013695	-0.000220115500953434	0.00610806326075421	0.00684216982425339	0.00717171504747587	0.488434310247992	0.712890860024643	0.977442747745429	1844.25369448959	82080.2822632268	5143.81125534079
"3649"	"IR571"	"IR571-3"	723571	3	6	12	6	9	4	37	0.851301115241636	"F"	-0.0145149268059583	-0.00828278302245071	-0.00143718807802152	0.00985348811717499	0.0109543285817476	0.00981126834817588	0.237147169699954	0.50453267051327	0.892829454018785	264.59180034372	403.844108289677	1310.35492013154
"3651"	"ybgI"	"ybgI-1"	723807	2	1	12	6	6	7	32	0.262449528936743	"F"	0.0147751114716387	-0.000767099681513413	-0.00711159480410629	0.0172632695251883	0.0129190217847812	0.00783802941270225	0.454985152057562	0.956385426950788	0.431126702048725	444.664183168827	108.57056880745	523.718741445058
"3653"	"ybgI"	"ybgI-2"	724067	1	0	3	0	0	0	3	0.612382234185734	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3655"	"ybgI"	"ybgI-3"	724131	3	4	4	4	5	6	23	0.698519515477793	"F"	0.00412452077009629	0.00219271875554839	0.000649951580190355	0.00796440014119596	0.00726959177352006	0.0062964870057765	0.640317054943924	0.782634993545732	0.924298252094705	232.732202253835	102.858118586532	52.2154566504035
"3657"	"ybgJ"	"ybgJ-2"	724750	1	2	3	1	0	0	8	0.567073170731707	"F"	-0.0623450872003664	-0.0590515220132948	-0.0536230836827166	0.00855028461920038	0.0109287193565047	0.0128787113605988	0.086767597508855	0.116501632245369	0.150055540464224	23.4000000000001	7.29463157894738	6.35194893198981
"3659"	"ybgJ"	"ybgJ-3"	724979	5	17	15	13	17	16	78	0.916158536585366	"F"	-0.00352304873467101	-0.0061739294089486	-0.00784046496230297	0.0093883361075772	0.00903988040022593	0.0079917116827363	0.732429080452613	0.543642702337684	0.398902110325836	46.7716784413939	89.5687573824006	111.01686685527
"3661"	"ybgK"	"ybgK-1"	725029	8	19	57	35	44	43	198	0.00107296137339056	"F"	0.00411538747068936	0.0037036666688569	0.00331345459913472	0.00649400906328698	0.00686641792617214	0.00705815169756932	0.571279692485074	0.62707959426567	0.670760678947982	17.68215613731	18.3102910919105	19.398801243089
"3663"	"ybgK"	"ybgK-2"	725367	4	5	29	37	30	39	140	0.363733905579399	"F"	0.0226618461379739	0.0132781250503758	0.00771950182232431	0.0121959425104167	0.00958103224431853	0.006752448078092	0.1601241730596	0.259835958875786	0.335912828264354	44.8412795588717	699.661968463478	41.9159908370695
"3665"	"ybgK"	"ybgK-3"	725826	1	1	1	1	2	3	8	0.856223175965665	"F"	0.0185201946954259	0.0164932166821522	0.0137866700239197	0.0104945605974858	0.00845965594713111	0.00677469024126436	0.175794177028273	0.146326390180237	0.13469012139741	405.242759110182	8.32303396724136	9.71101083115702
"3667"	"ybgL"	"ybgL-1"	726030	2	4	21	13	12	26	76	0.108991825613079	"F"	0.0176222495319441	0.0135666148281882	0.0110682330457151	0.00867666898366949	0.00737969287533799	0.00592809996724975	0.135214571047349	0.163302398955246	0.15871204869648	505.960677746547	64.2685096262396	55.0732355254603
"3669"	"ybgL"	"ybgL-2"	726201	2	2	2	7	1	9	21	0.341961852861035	"F"	0.0154001624814388	0.0177195616071394	0.0136539513495338	0.0203670683437621	0.013455265077535	0.00829627495945284	0.504527017108591	0.279424654501128	0.198358398110841	12.2368802832665	302.803845496729	363.283559288056
"3671"	"ybgL"	"ybgL-3"	726464	1	0	1	2	1	0	4	0.700272479564033	"F"	0.0167214834150748	0.0118513341376537	0.00425655535423691	0.0265025409439681	0.0316060287102416	0.0348696473557355	0.641673102839542	0.771615861099101	0.922670093359316	10	4.53222591362127	3.65775370798961
"3673"	"nei"	"nei-1"	726886	3	11	0	1	2	0	14	0.209860935524652	"F"	-0.0646699028989422	-0.0669598016567872	-0.0617430399739197	0.0605424006491191	0.0309712063713813	0.018882133522527	0.479022042325452	0.275801791477739	0.188939729505924	16.3461538461538	923.82801088837	45188.0544685084
"3675"	"nei"	"nei-2"	727031	2	4	1	8	3	2	18	0.393173198482933	"F"	-0.0061817011938311	-0.0158371669771979	-0.0113810347098911	0.0246829009868945	0.0178749943797799	0.0133279434634115	0.818415566094313	0.440876036657863	0.455910595902007	39.1638179044488	193.756550408483	1033.16034628193
"3677"	"abrB"	"abrB-1"	727606	3	6	5	8	7	5	31	0.0936902485659656	"C"	-0.00497837913855791	-0.00587849902146845	-0.0056328151548612	0.0101378825098975	0.00954142091791841	0.00827392903266387	0.657058610127416	0.581418887298989	0.544841239782176	71.2119089610025	559.498864592188	171.516208808269
"3679"	"abrB"	"abrB-3"	728239	9	23	57	41	51	58	230	0.698852772466539	"C"	0.00740281588732598	0.00727017938265493	0.00695398039812878	0.00480336479626867	0.00508045740854614	0.00539358212675051	0.220930136260847	0.247812828256294	0.28770301344374	10.280320999663	19.4003767365036	55.8999331855117
"3681"	"IR574"	"IR574-1"	728599	1	2	1	0	2	2	7	0.293333333333333	"F"	0.0021102651273274	-0.00506296433453157	-0.00778136706936377	0.0169941373812902	0.0126601028744706	0.00806956375390949	0.912530801254949	0.727888060536206	0.436643455906969	16.2829647518377	36.6037987715142	52.6941005173763
"3683"	"ybgO"	"ybgO-1"	728713	3	4	13	16	15	15	63	0.00659754948162111	"C"	0.0135844150265339	0.010846611132092	0.00810047056800512	0.00832044676601831	0.00862428095171663	0.00881533347434585	0.201046011058581	0.297497901142036	0.425910735627167	138.828200822995	572.288209306722	88.2158111342152
"3685"	"ybgO"	"ybgO-2"	729149	4	7	15	9	8	10	49	0.417530631479736	"C"	-0.00426879503110404	-0.0045239557292933	-0.00471851180814391	0.00318397622529841	0.00309256264996504	0.00301175939046147	0.272495250410987	0.239692871457676	0.215170557369146	65.501640790001	12.1985712643088	17.7366855047772
"3687"	"ybgO"	"ybgO-3"	729448	11	9	66	73	51	71	270	0.699340245051838	"C"	0.0203273892198218	0.00919815376592801	0.00399878903408868	0.0138849684502836	0.0100227668258976	0.0059840920162631	0.239408793361013	0.426439650122773	0.55179941388946	144.324108177308	159.624243638441	234.453160664308
"3689"	"ybgP"	"ybgP-1"	729849	4	1	22	27	27	33	110	0.116279069767442	"C"	0.0421122702513253	0.0139683698120291	0.00866153028573211	0.0247112992339302	0.0116249774405259	0.00652384503373581	0.186897195580042	0.315731466507058	0.276270828380802	41.8589492561361	157.23313547512	3547.97530506981
"3691"	"ybgP"	"ybgP-2"	730171	5	9	36	33	24	31	133	0.556771545827633	"C"	0.00846989624659034	0.00510565454894507	0.00249975067828412	0.00760803018017713	0.00676074233545901	0.00552661250245535	0.346759040622944	0.505014246708693	0.681748615564237	81.3062151981929	61.3535544253125	48.0030441950414
"3693"	"ybgP"	"ybgP-3"	730396	2	7	1	0	0	0	8	0.864569083447332	"C"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3695"	"ybgQ"	"ybgQ-1"	731087	3	9	15	9	6	11	50	0.235510204081633	"C"	-0.00747028390543584	-0.00786964348906603	-0.00806842876073799	0.00540034769964299	0.00493874323193332	0.00450578458403364	0.26054178588602	0.209311718305667	0.171271652921497	121.116000865995	626.84029644479	84067.47611904
"3697"	"ybgQ"	"ybgQ-2"	731355	7	9	11	25	16	22	83	0.344897959183673	"C"	0.011137736092464	0.00829517742543384	0.00534222722410968	0.0082559330987145	0.00771245860192447	0.0071127065898209	0.270107235027529	0.360924859318731	0.507150699276814	45.1235889027833	128.837334114696	1018.8166178944
"3699"	"ybgQ"	"ybgQ-3"	732221	7	19	45	44	28	36	172	0.698367346938776	"C"	0.000225695693710026	-4.8176744121253e-05	-0.000324241588485116	0.00330857153093232	0.00343400937367567	0.00354695336517311	0.949906250944007	0.989687440515022	0.932925489338744	469.047616948582	2356.97191656495	10593.7752494549
"3701"	"ECB_00679"	"ECB_00679-2"	733280	2	3	14	5	4	10	36	0.459363957597173	"C"	0.00366785639854292	0.000683026593008966	-0.0021594302351975	0.0111078835249908	0.0109389460798429	0.00946897796035112	0.762961504641487	0.95413983294328	0.834264722537592	12.85801240646	30.3222804295566	114.925171799562
"3703"	"ECB_00679"	"ECB_00679-3"	733455	1	1	2	1	3	3	10	0.768551236749117	"C"	0.0148128164546105	0.0147472915719443	0.0122652242564013	0.0119087242817814	0.0109035635429798	0.011204637889613	0.301886657996809	0.269123265658534	0.353683543167191	27.0525082950211	195549.261800812	91.5544677701653
"3705"	"IR577"	"IR577-3"	733861	2	11	0	0	0	0	11	0.706185567010309	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3707"	"gltA"	"gltA-2"	734661	1	4	0	0	0	0	4	0.533904910366329	"C"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3709"	"gltA"	"gltA-3"	735064	1	4	0	0	0	0	4	0.848012470771629	"C"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3711"	"IR578"	"IR578-1"	735384	2	7	0	0	0	0	7	0.175388967468175	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
